"text","categoria"
"Fuck that's a scary statistic to have . Those guns really need to go",2
"Humans dehumanizing other humans is TERROR. I fear humans acting as if their position grants them the right to judge others",2
"I guess the is happy now more fearful people will B looking to arm themselves. Hurry and pass that silencer approval law.",2
"It's unbelievable to live in a world full of fear. My heart goes out to everyone in vegas and their families!love ya!",2
"It's scary to think a person is capable of the evil the Vegas gunman committed",2
"That's Trump talking to one of his biggest donors. Today he said: We pray for the day when the innocent are safe from fear.",2
"Our hearts go out to everyone effected by the . The world is a scary place. Stay safe out there.",2
"It's ridiculous that people can't even go out and have a good time without fearing for their life anymore.",2
"With the right to bear weapons comes the fear of being shot by one. Maybe 50 times and more.",2
"Tired to pray tired to understand tired to be scared. no mercy for these",2
" hasn t called the an act of terrror because he s too scared to upset the conservatives.",2
"They want us to live in fear yet Fear None but God",2
"Even in the wake of the horrific violence in I fear is right.",2
"This country fears people that are diff and from Muslim countries... meanwhile our own people kill more of us than anyone.",2
" Stupidest question of the day Did you fear for your life",2
"rage-fear-frustration boiling in me this a.m. Instead of staying in that I called my Momma. Needed 2 hear a loving voice.",2
"My heart goes out to anyone affected by the . We live in a time where we need to focus on understanding- not fear mongering.",2
"Horrified by the devastation in Las Vegas. How senseless and scary. My thoughts go out to all affected.",2
"This world is such a scary place all this makes me scared to go anywhere live my life and try to have fun. So devastating.",2
"total control and government tyranny- are not with you anymore. control through fear divide and conquer",2
"music festivals are about music. not worrying about if you'll be massacred or not.",2
"It's hard to be scared by horror flick in today's world when real life can be so much more terrifying.",2
"Beyond angry. What kind of senseless world do we live in We need to love more and hate less. I refuse to live in fear.",2
"Choosing love over fear everyday. Sending love to all those effected in the",2
"I really didnt see dis comin here i am only worried bout natural disasters N than we get blindsided by dis! 64 yr old takin innocent ppls lives GOD im so sorry for wat the world has become and 4 those who were in",2
"I ve never been this scared just watching a video. I am heartbroken.",2
"My heart just breaks. I am genuinely scared to bring my daughter into this world. Praying for everyone affected by the",2
"how do people worry about ISIS but not about NRA Aren't they the same Except NRA regulations cause more deaths.",2
"Americans are simply amazing. Just keep praying but don't worry this record will be broken before you know it",2
" gun control or love control. Weapons dont KILL hate fear agitated mind drugs racism ego judge.. Thats killing us stop",2
"At a loss of words ATM. No innocent people should ever have to worry about being sitting ducks. Stay strong",2
"Woke up to a very worried BF of mine about the my heart goes out to everyone affected sickening what this world is coming to",2
"Waking up to seeing the has completely numb. I can't even speak right now because I'm in absolute shock and fear.",2
"Can't even go to a concert without being scared for you life. Sad day today",2
"crazy that you can t even go to a concert to enjoy the music without worrying about a shooting...",2
"We are heartbroken and horrified sickened and scared - again. Our hearts with everyone impacted today",2
"What are you more scared of a Muslim Terrorist or a White Guy with a gun",2
"Watching the videos of people not knowing if it'd fireworks or gunshots. We should not have to live in this type of fear and terror in our world.",2
"Prayers going out to everyone at the Jason Aldean concert in Vegas tonight. This world is a scary place.",2
"you know it's bad when estranged family calls to see if you are okay I'm safe though worried abt students",2
"Such a scary world. I was just in Vegas recently. Thoughts and prayer for everyone affected by this tragedy.",2
"Life is a gift. It is not yours to take. Not for beliefs your fear or your hunger",2
"Praying for it's a she that people have to scared to leave their homes due to sick crimes like these...",2
"Don't worry everyone. Congress and this administration will do absolutely nothing except pray to address this problem.",2
" u worry about yet home grown white guys empowered by the continue to attack on the homefront",2
"so scary knowing you have family in Vegas at the time of the massacre. heart and prayers go out to all affected.",2
"Thank you Mr. Paddock as if this country didn't have enough to worry about. Hope you enjoy prison.",2
"The only place a person from any developed country should worry about being shot is on the battlefield",2
"Just heard about the . My heart is heavy. People should be able to go to a concert without fearing for their lives. Fuck.",2
"Thankful that some of my friends were worried bout me thinking I was still in Vegas",2
"Can any Trump voters please try to defend his latest uneducated tweet on the please Dont worry I'll wait... warmest Really",2
"I'm glad so many people are already worried about what we are calling the attack when the body count isn't even done.",2
"Don't worry - Alex Jones will probably soon explain how is fake just like he said Sandy Hook was.",2
"These statistics are scary. What other developed nation has this type of record Time for change USA.",2
"Hm. Apparently he was just a shooter who was shooting. No need to worry about pesky definitions or better gun controls.",2
"After seeing the videos of the it makes me scared to go to a big event like that. It's happening way to often.",2
"Reporters staking out shooter's house told to get far away for fear of what may be inside",2
"Horrific. What a scary time we are living in. It just gets worse and worse.",2
"Social media is so bothered about labelling people rather than worrying about the real problem GUNS.",2
"Don t worry everyone. Trump will pledge the full resources of Puerto Rico to the victims of the Vegas shooting.",2
"I am horrified and I scared watching this.What kind of person does this No where seems safe.God help everyone in Vegas 815157548744705",2
"Whether or not you're a person of faith this bible verse has always comforted me in times of fear and pain.",2
"My heart goes out to those scared and suffering in Vegas. I am so sorry you guys have this terror and heartache to endure.",2
"My heart goes out to those in Vegas!!! why is the world so cruel you can t attend large events without fear",2
"And they always trying to talk about the hood.. I fear that shit more than anything. Crazy mass shootings in the suburbs",2
"He Shot All Them Damn Ppl That is crazy and scary af that could of been anyone of us this world of falling apart",2
"I can't imagine the fear of those involved in",2
"Trump wants us to fear a Muslim terror attack but no worries about the gunned up terrorist next door.",2
"Sending love and prayers to the people of Las Vegas. This world is becoming a scary place to live.",2
"Thoughts and prayers to those affected by the vegas shooting something has to can change so we can all live with out this fear",2
"I know these things make us feel helpless.But we can't let fear win.My heart goes goes out to victims of this senseless act.",2
"The video I just watched scared the life out of me and I wasn't even there ...",2
"Why can't people just go to a concert and have fun without having to be worried about being shot",2
"Yo wtf is wrong with people. I JUST! Had a friend die from a Gina nd now this The world is having me worried",2
"We live in a very scary world. My thoughts and prayers are with you Las Vegas.",2
"There are way to many guns in this world... and way too many people who have access to them very scary",2
"When horrendous events happen despite the fear and terror society must remember yet continue to life fearlessly!",2
"OMG!!shud ppl be scared of attending concerts now too Who r these demons Such ppl shud not be allowed2 live",2
"Where in the world is it safe to go out and have a good time without the fear of being a victim of the next mass shooting",2
"Can t believe there s been another attack we live in such a scary world",2
"A dish of healthy terror a side salad of fear with a glass of /914764902312509442",2
"The videos emerging from this Vegas shooting are scary as hell. God bless those people",2
"I'm sure like myself you're worried about friends n family! I'm praying n waiting on pins n needles.",2
"Let those you re worried about in contact you. You dont want to risk giving their position away until shooter are apprehended",2
"Is it bad that the first thing I worry about when I hear about is what trump will do or say (or not do or say) in response",2
"Praying for my cousin and all involved in the She was able to escape but is still very scared. I love you",2
"Don't forget there are THOUSANDS of employees that are scared and going through this too",2
"This world is getting crazier ....More scary news each passing day . God have mercy",2
" I pray all my friends who are both at festival and casinos in Vegas this minute are safe... this is so scary!",2
"I am SAFE and sound. Please don't worry. Thank you to all who've Much love to those on the scene.",2
"Sad and scary situation in Vegas right now.",2
"Still no local news live alerts -- social media video just scary",2
"This just sent chills down my spine. What is this world coming to So scary",2
"Sat in our room in watching the news a little scared but all ok.....this is awful",2
"Please Pray for us I am in and there is a active shooter!!!!!! I'm scared!!!",2
"Hug your children one extra time today and tell loved ones how much they mean to you. The world is a scary place",2
"I'm safe in my apt but it's scary to live so close to the . I can see the MGM from my yard.",2
"So scary talking to family hiding in Vegas much love to all of you going through this together.",2
"We had a false alarm here at the Area I've never been so scared",2
"Oh my god I m so scared :(",2
"Growing up I never imagined a world where it wasnt safe to go out without the fear of being shot!",2
"Brian McKim and I are okay. We stayed home. I'm so worried about my Vegas friends who were out tonight.",2
"My go to when there are scary things in the news.",2
" This year has been pretty scary to much evil revealing itself.",2
"Why is this world now so scary. Living in fear with anything you do nowadays my heart goes out to the people",2
"Concerts are my favorite thing in the world and I really shouldn't be scared to go to them now. Make. It. Stop.",2
"I'm so scared to go to work in",2
"Beat your fear of needles! You blood donation go to people who need it in Vegas (even if you don't live in NV)!",2
"I was so worried I haven t heard from you guys all day. I love you all so much and my thoughts are with everyone in Vegas",2
"Love is stronger than fear. Good is more powerful than evil. Heroes are more numerous than villains.",2
"It s hard not to let fear take over because if we do it means they ve won.",2
"Anger fear ambivalence and finger-pointing. Short of cliches I don't know what to say. Hopefully this help.",2
"There are too many people at risk to worry about the murderer who is dead already -- refocus our focus!",2
"When you can walk into a med center and say your brain hurts without fear or stigma or backlash is the day these events stop.",2
"Love conquers fear every time. As Donnie likes to say . We have to do that these days.",2
"Love is stronger than hate or fear.",2
"We will not live our lives in fear at any time",2
"My heart goes out to everyone of Vegas right now. Very scary!",2
"We cannot live our lives in fear. But be aware of your surroundings at all times. Be safe everyone. Peace to you!!!",2
"The world is a scary place right now..",2
"I'm beyond scared for Coutures future.",2
"I took this video two weeks ago at the Mandalay Bay.. so scary to know what kind of world we live in. Never safe.",2
"Some people died but lots of them were Injured Im worried about them please stay strong",2
"We who are truly brave will never live in fear.",2
"We want to live in a with no fear where and are the key of our coexistence.",2
"Watching the press conference I'm worried about . He looks exhausted. Hope he gets a rest.",2
"I have no words. What world are we living in . But they will never instil fear in me",2
"This is heartbreak pure and simple. An act of vicious terrorism designed to instill fear. That will not happen",2
"My thoughts are with those in today scary waking up to that news with family that live there.",2
"Good way to support is ...keep going there . dont be scared . im going back first chance i get",2
"We cant live in fear. We cant let terrorism lead our lives.",2
"It will continue because people worry about a piece of metal more than people. /914904390271737856",2
"Imagine going out for a night of fun an escape from work school etc. Then having to fear for your life. It's insane.",2
"It's not sane law-abiding citizens we should worry about but criminals and the criminally insane walking our streets freely...",2
"2. be on rooftops and police with assault rifles line the street! NEVER let fear win!",2
"So scary how anything can happen at any given moment. RIP to all the innocent lives lost. And praying for those injured.",2
"Whiteness is the gun masculinity is the bullet and fear is the trigger. A terrorist looks like a white male.",2
"We shouldn't have to fear going to concerts movie theaters everywhere. Something has to change.",2
"Start my new intensive chemotherapy tomorrow and I m feeling so scared",2
"i just wanna wake up one day and not worry about shootings and attacks...",2
"If you are scared for your life in the US its not the terror that you should be afraid of.",2
"I can't even imagine the panic fear and chaos the people in vegas had to endure. I'm heartbroken stay strong",2
"Trying to help where help is needed. As a first time donor I m a little scared but I ll do anything for my city",2
"We shouldn t have to live in fear and yet we have to because there s some sick people in this world",2
"If your thinking about skipping school or work today DON'T. I know it's scary. But WE THE CITIZENS make this city PROSPER.",2
"We cannot let any individual or group control our fear as Americans we need to be fearless and not fearful",2
"Kudos to for staying on the air so Las Vegans can call in to share their experiences and their fears",2
"This shouldn't happen in a civilized society. We shouldn't be worried about gunfire raining down from above. Love each other.",2
"This truly breaks my heart seeing people I know lost their life last night. My prayers go out to all the families and everyone who is injured and affected by this. It's scary knowing this can happen anywhere at any time.",2
"prayers going up mf worried about the anthem and it s shit like this going on",2
"Always knew was a target but this makes it more likely I'll visit again soon I will not live in fear",2
"Love will always overcome hate fear and evil. Love and light Vegas. The music won't stop just be rocked harder.",2
"We live in one messed up and scary world. Praying for Vegas victims and their family s",2
"May we all reach for each other right now. People are hurting scared and needing love. So much .",2
"My heart truly hurts for everyone in Vegas. Music is a unifier and festivals should never be a place of fear.",2
"LA lawyer describes LV massacre as people frozen in fear.",2
"Sick to my stomach about the Las Vegas shooting. Devastating that people can't enjoy an evening without fear.",2
"I think it's time to get over my fear of donating blood. Info for anyone living nearby...",2
"My heart is breaking for Las Vegas. With so many friends there I fear any of the news that is forthcoming.",2
"I've been to Vegas twice this year... I can't comprehend the scary news coming out of there right now. Wishing the best to all",2
"it s crazy that you have to worry about your safety no matter where you go nowadays.",2
"It's been a brutal weekend for fear and hate but also great for all that put their lives on the line to keep all safe",2
"Absolutely heartbroken and honestly scared to leave my own home at this point.",2
"Heartbroken over what happened in Las Vegas. Terrorists want us to give in to fear and we just won't. Still travel. Still love.",2
"Pray for I'm speechless and this only grows the worst fear in someone's mind! A place of all taken away by a sick human being! we are and will get",2
"What happened in Vegas is devastating and scary. Praying for the family and friends affected by this horrific act",2
"People can't even go out and have a good time anymore.This world is becoming very scary.Another coward praying on innocent people",2
"One of my fav places in the world has now become a place a to fear praying for all the victims. My heart is definitely heavy today",2
" so scary to think I was in that same hotel a month ago.",2
"Rebuild and cope. We will call upon Jesus to heal this city that we love. We will not wither in fear. We will be strong.",2
"Vegas thanks you Rachel! It's scary to think this is happening",2
"That confirmed dead at 2 will rise.There are multiple reports of many dead... will not repeat number but it's scary.",2
"This headline on should be a wake-up call. Parents should never send kids to school worrying they won't come home. Our families deserve better. RT to demand Congress take action now to and keep our kids safe. Enough is enough.",2
"No child should have to worry about being shot in school. This is not normal and needs to be addressed now. Who and how many must die b4 our government does anything. Prayers don t work. Action does.",2
"Devastated to hear about the fatal school shooting in my home state. Heartbroken. No parent should have to worry about their child s safety at school. Is nothing off limits Is nothing sacred any longer My heart is with you Benton Kentucky. 877424134283264",2
"All of my thoughts and heart goes out to the victims their friends and families students and faculty. No parent should fear if their child is going to make it home from school.",2
" ARE what SHOULD concern you! Are you excited to speak with Are you worried about the to",2
" What ! NO thoughts and prayers for HS Too busy hobnob w/ richest of rich to express shock and outrage 15 YO took a gun to school and and shot 19 peers. Don't worry about while you attempt to (Make Trump Gr",2
"School shooting in Kentucky And earthquake in Alaska Yikes scary times",2
"These children Died in blood Flowing because bullets Tore apart their young bodies At school This is the price of freedom! We re told By those profiting off the fear these deaths inspire This is America. Where we sacrifice our children For sweet liberty.",2
"My daughter showed her teacher the messages from me making sure she was safe and asked if she could step out and reply to me so I wouldn t worry anymore. I have the most amazing child in the world. I got lucky when I got her",2
"All of these shootings are feeding the fire of fear that is already so prevalent in our society!",2
"We now live in a time in which places that encourage community and celebration become places of fear and terror. It is heartbreaking and horrifying. Sending love to you . We can only hold onto hope and determination for change.",2
"I refuse to remember anything but the good times that came from that school. It made us who we are today. I also can t fathom the fear my brother and the rest of his peers went through yesterday.. my two were lucky and I thank God it wasn t their time to go!",2
"I stand in solidarity with all of my EMS brothers and sisters in Marshall County who answered the call yesterday who grieve while serving the grieving today and who will continue to serve those wounded and scared by the tragedy for indefinite time to come.",2
"Heartbroken for everyone affected by the shooting in Marshall County Kentucky yesterday. I can't even begin to imagine the fear.",2
"Trying not to live in fear but days like this make it hard.",2
"Leave it to Kentucky to become viral for the worst things. I still love our state and am praying hard for everyone directly affected. The school community and the surrounding community... and the nation. What a scary place we live in today.",2
"Never in a million years did I think my bestfriend one of the toughest dudes I know say that he was scared for his life because of what happened. Never did I think that such a devastating event would happen so close to home. STAY STRONG MARSHALL",2
"one of my closest friends attends marshall co and hearing the news today truly had me scared. it s hard to believe stuff like this actually happens. glad you re okay prayers for those affected by it",2
"Today was scary and heartbreaking. Please say a prayer for everyone",2
" We don t take our keys out of our car let alone worry about something like this. - shop owner Jim DeFew tells me. A countless number of students from Marshall County High took shelter there during the shooting. 2 students killed 14 shot 19 injured altogether.",2
"never in my life would I think I would hear those noises as I was sprinting out of my school with hundreds others scared for my life.",2
"Students fearing for there lives while they are attempting to get an education is unacceptable",2
"Today as a mom I have the constant fear of my son being safe at school. A place where I feel I shouldn t have to. You never know what anyone is capable of. I m praying for",2
"My kids just went through an active school shooter drill. Gwen came home and told me it was scary and wanted to know why she should have to do that. The leader of Canada is calling a state governor.",2
" Let's just call it what it is: backwoods boys afraid of the boogeyman who are so scared they don't lock the gun up in gun safe bc it'll take too long to get it when the boogeyman comes a visiting late at night....",2
"This is the most detailed article I ve found about the shooting. Please continue to pray for all the families involved. It s so scary because this is the same size town I live in and in the same state. It has hit close to home for me. cole-holt/",2
"I'm keeping Marshall County Schools' students faculty staff and all their families in my prayers tonight. I hope they can recover well and strong. No kid should ever have to fear going to school or anywhere in general because of a senseless act like this.",2
"Prayers for the families of Bailey and Preston and all of the others affected by the terrible events at . This is every teacher s greatest fear. Much love and support to the MCHS family.",2
"Prayers for two young people who lost their lives in the High School shooting for the others who are injured all the families impacted and the first responders who were on the scene. Schools should not be a place of fear and violence ever.",2
" Lying Racist Trump responded to by giving his thoughts and prayers about Targeted attack on the newsroom saying journalists shouldn t have to be fearful of being attacked while doing their jobs.",2
" says should do their job without fear after castigating reporters as enemies of the people says-journalists-job-without-fear-castigating-reporters-enemies-people/",2
"Incredible. By his actions and lack of words I fear he is now a confirmed fascist. /1012536132465233920",2
"Just recently read about the . It's a damn shame that someone actually targeted local journalists for doing their job. This is a new low and good hardworking journalists shouldn't have to fear for their lives. /1012666312311693313",2
"Let s wait and see if the admits that he s the problem! Yesterday s shooting was horrible and I fear it won t be the last attack on journalists. You can t even voice your own opinion fear!",2
" should be a reminder to our leaders and everyone else that we must all come together to defend the basic values of tolerance at the heart of the the right to express our views and to speak the truth without having to fear for our lives.",2
" Journalists should be free of the fear of being violently attacked at work. That said Journalists are still the enemy of the people protesters deserve to get punched in the face and Maxine Waters should watch her back.",2
"Today's the enemy of the people should be free from fear = via",2
" wait! Did Donald the media is the enemy Trump just actually speak the words Journalists like all Americans should be free from the fear of being violently attacked while doing their job !!!! The victims blood is on his hands!",2
"Trump: Jounalists should be free from the fear of being violently attacked. I d call getting hit by a train pretty damn violent! Guess you forgot about this retweet of yours The world hasn t!",2
"Signs of our times...a US Senator worried more about the F word than separating families killing journalists and a president that lies to the American public on a daily basis. Well done Marco.",2
"Reacting to yesterday s says: Journalists like all Americans should be free from the fear of being violently attacked while doing their jobs.",2
". Since you feel so strongly that journalists should be able to do their jobs without fear of being attacked and killed does that mean you'll stop calling them the enemy of the people",2
"Here s a thought I pray that you stop calling the media the enemy of the people! Thoughts and prayers that you stop encouraging fear and hate!",2
"Maybe if a judge feels it necessary to put your ass on a restraining order because the judge fears for the safety of the plaintiff then MAYBE the judge ought to put the defendant on a damn no purchase list for guns.",2
"Silly boy do you know who your president is Trump is the most vulgar person on the planet and you re worried about the F word used by a reporter who was just shot at",2
"Old enough to remember when the media was fear mongering Maxine Waters about",2
"Yesterday s is tragic and unacceptable. Nobody should have to worry about the potential of dying by gunfire at their jobs.",2
"I m a local journalist. The could have been my office. Journalists shouldn t fear for their lives while doing their jobs.",2
"Absolutely terrifying hearing the gunfire ring out across from the parking lot of the Annapolis mall then swarms of people running scared for their life.",2
"This has to stop and until it does we have to learn the skills to keep moving forward in a world trying to fill us with fear. Please message me if I can help you through this day at all. ed-911-as-a-childit-took-years-to-get-a-ptsd-diagnosis",2
"Once again a white man w/ a documented history of being mentally unstable has access to firearms. My heart breaks for the victims families and for everyone of us who are living in fear.",2
"Television aggression on screens all day digging deep into persons lives wrong negative journalism cause fear and aggressive feelings.",2
"When journalists try and do their jobs and people don t like what they are writing this happens...Condolences to the families and friends of those killed. Journalism is not a crime and reporters must be able to do their work without fear of favour.",2
"THERE I JUST FIXED IT FOR YOU My mom just called (I knew she would) telling me to be careful at work. I m a TRUMP SUPPORTER LIVING IN AMERICA not a war zone. Yet we have to worry about getting shot. We are not the enemy of the people.",2
"Communist Journalists should fear working class people",2
"The is a very scary reality when you just graduated with a journalism degree but yeah let s not change anything. Thoughts and prayers work just fine.",2
"These Unites States journalists have been murdered courtesy of state-sponsored incitement of domestic terrorism and fear monger if. It is an attack on innocent lives and on the first Amendment that guarantees freedom of the press.",2
"I'll bet his butt puckered when he heard about the shooting in annapolis. He's probably afraid to get too close to reporters for fear HE will be shot by someone attacking them. /1012465124517572615",2
"I know I sit in front of a computer and it feels silly to say that I ve ever felt fear for my life - but in today s society the hate for journalists is real. My heart aches for these journalists their coworkers and families tonight.",2
"Without any confirmed motive by the police about the anyone immediately jumping to Trumps anti-press attitudes the comment Milo Yiannopoulos made two days prior pushing gun control or guessing the race is a fear-mongering idiot hoping for partisan points.",2
"It s now the new reality for any news reporter that they fear for their life. The POTUS has set a standard for all such to become the target and enemy of our society. Freedom of the press is becoming not so much a freedom for times like these.",2
"Bet some journalists in wish they had today....rather than cower under their desks in fear .",2
"Trump is probably relishing in the shooting of journalists today. He wants the media scared. He wants to silence them.",2
"Ok now that we know the guy used a shotgun not a scary black assault rifle what do you think would've stopped this shooting",2
"How s that working out FIVE more people dead! I m more worried about a WHITE MALE blowing my head off than some Muslim chick!",2
"Fringe RW's scream liberal with every mass shooting fearing what will be determined about the motives of the gun lunatic",2
"Events like the make the world feel like it's out of control. I feel scared. Helpless. Hopeless. How did we get to this place And what can I just one person help fix it",2
"They really need to show the videos of the apprehension of these mass shooting suspects so I can find out the appropriate way to follow police instructions and avoid a feared for my life outcome... Ya told on yaself Beloved!!!",2
"Horrified and sickened by the Journalists constantly have a target on their backs because they fearlessly uncover truths that governments want silenced. Never take for granted the thankless work they do for all of us",2
"Great now we have to be worried about all the great men and women working in the press",2
"ICYMI: 5 people now confirmed dead in the . I could not imagine the fear in that newsroom. My thoughts and prayers are with my fellow journalists and their families /1012486581775523840",2
"I worry abt my colleagues in places like . Sadly maybe they should be worrying about us.",2
"Andrew Anglin of Daily Stormer--who is being crushed by federal lawsuits--1st appears to be taking a muted tone on the . But hidden within the URL you can read the words he's too scared to print about the deaths of innocent people: Nothing of value was lost.",2
"Journalism is the only career that is protected by the constitution. The fact that journalists probably now have to fear (if the shooters motive was silence of the media) being murdered is a tragic reality that we are living in today especially as Americans",2
"Don't worry he will tweet! And will wear her I dont care do you jacket to visit with victims of",2
"Friends and colleagues in the fourth estate please take care of each other and yourselves today in light of the This is a fear many journalists live with today no matter their beats as do many teachers and schoolchildren. Honor them by supporting real news.",2
"That s because he is a coward! and are all responsible. These are the terrorists we need to worry about.",2
"Fuck these people are Americans..shot by an and yet we worry about deporting All the scary folks are white Americans and carry tiki torches /1012443044942147584",2
"Y'all should be very very afraid that you can die anywhere anytime in America by those who are fueled off of fear and power.",2
" Please don t be someone police knew about...Gonna say it again folks. News media generally does not report on bc there s fear more will try it. Is there a case to suggest massive media coverage of shootings inspires would be nut jobs",2
"My heart breaks for the 's intern. I was a new VJ when the Olympic Park bombing happened. I was scared to go to work the next day. I hope veteran journalists offer him support because this is a violent introduction to a vital profession.",2
"I'll say it again: Gun-free zones and liberals are to blame. But don't worry I'll keep up pressure on Peter Strzok and the DOJ to release the memos and defund Planned Parenthood. Confused Don't worry - the above makes total sense to my base.",2
"This shouldn't happen like this the will not be daunted with fear and gunfire!",2
"So we are killing journalists now. I can't believe I have only been worried about them getting arrested.",2
"Consistency in theory by Republicans Lets see: GUN LAWS = No worry about supply side. Just treat people who are ill from demand side. DRUGS = Supply from south of the borders is the devil. Fix that and then demand problem goes away.",2
"Well won't ever have to worry about someone shooting up their NEWSROOM.",2
"It was a local news paper a lot like the one I work at. I work at the front desk where I sit behind bullet proof glass that I have to keep open for customers and because we don't have air conditioning in that little office. I'm genuinely scared.",2
"Don't worry Milo you're definitely disgraced irrelevant and over.",2
"I m at the point where First on hearing the news my first reaction is like five That s not so bad. And the fact that I m reacting like that to five people DYING from a shooting is really scary. And that s 2018.",2
"My mom just called (I knew she would) telling me to be careful at work. I m a news reporter stationed in Arizona not a war zone. Yet we have to worry about getting shot on the job. We are not the enemy of the people.",2
"Takes me back to my days writing for the years ago. I know that was a long time ago but never could I have envisioned something like this happening at a newspaper. This country has changed so much over the last 20 years. So scary.",2
"Conservative here and no matter who is responsible -- liberal or conservative -- this action is horrific. It's WRONG no matter who does it. I worked in a newsroom 12 years and this was always my biggest fear.",2
"A picture taken at the moment was uploaded to the social network where police from the New York Police Department watch the New York Times for fear of a shooting incident similar to the one in Annapolis Maryland.",2
"Why why why is this still being allowed to happen in supposedly sophisticated intelligent societies ! No one should go to with a fear or being shot. My heart goes out to everyone involved",2
"Trump has been equating the press with legitimate enemies of America. He wanted this or something like this to happen. He wants reporters that are too scared to report the truth. He gets it from his buddy Putin.",2
"Dear Mr. President: This is what happens when you constantly attack the press. STOP IT! Journalist should not have to fear for their lives. I don t care what organization that they work for.",2
"Sending strength and prayers to the journalists and people at the after a horrifying workplace shooting. No journalist should ever fear not coming home from work.",2
"It s so heartbreaking to hear about mass shootings anywhere but it s especially scary when you see the name of your city in the headline. I hope everyone near bestgate rd and the mall stay safe",2
"Went to work for a lil over a decade at a newspaper not thinking Id have to worry about getting shot doing it. Shit's crazy out there.",2
"I was worried and asking myself how long it would take till someone took the words of hate and bile against reporters and interpreted them as an order to shoot to kill. I hope you guys are ok and pull through!",2
"People can t even live their lives these days without the fear that they may get shot or killed while on the job or at school",2
"My Dear Mr. President please add words in caps below in your speech: Journalists should be free from the fear of being violently attacked AND ALSO VERBALLY ATTACKED BY CALLING THEM FAKE.",2
"Phone rings and it's my dad (a Trump voter). I wanted to check in to see how you're feeling about shooting He continued I'm really worried about a war on free press. Never thought I'd see this here he says. Me neither aba. Back to work.",2
"Before Shooting Trump: The fake news media the enemy of the people (re: ) After Shooting: Trump: Journalists should be free from the fear of being violently attacked while doing their job",2
"I'm now scared of going to support group for mental illness tomorrow and I'm scared of dying before my 30th birthday which is in less than a month.",2
"Hope this is the beginning of a change in rhetoric: Trump: Journalists like all Americans should be free from the fear of being violently attacked while doing their job.",2
"Today I tried to take a step back and reflect on what happened at the .Trying hard to not punch back against people like Sean Hannity who throw this murder at the feet of Maxine Waters. I m only human and I fear for my friends who work in",2
"Why is it that people so fear the truth",2
"As the daughter of a man who was in broadcast as well as working with editors and reporters daily I have the utmost respect for their commitment to true journalism and providing us with the facts. They shouldn t have to worry about their lives when doing it.",2
"Life will never be the same for us . My biggest fear has always been someone would come to the newsroom and shooting because they didn t like a story we wrote. Feeling for the victims of",2
"In the face of fear heartbreak and loss... The Journalists of do what they believe must be done... Inform their community on a story they never imagined would happen.",2
"Tomorrow I ll go to work less than a minute away from the . Scary when these things happen so close to home. Ppl shouldn t have to go to work in fear. When will it end",2
"Few page turns through a history book are needed to see the impacts journalists have made on the world. They are devoted thorough and fearless forces to be reckoned with. Through budget cuts natural disasters threats violence and more free press prevails.",2
"According to 29 journalists have been killed this year alone. What happened in today is many journalists greatest fear. the entire journalism community stands with you.",2
"Journalists should not fear getting killed because of the articles they write. Newsrooms shouldn't need armed protection because a convicted harasser felt he was treated unfairly by factual reporting. The is real and journalists are loosing.",2
"I live outside Annapolis. The ran a story on my daughter s Girl Scout troop reporters live in my Court. Seeing this on the world news is surreal. We all fear it s going to happen in our neighborhood at some point but when it does - it s paralyzing.",2
"Reading the news about the shooting is making me sick to my stomach. Disgusted appalled scared angry.",2
"Whether it s a newsroom a movie theater nightclub church or school NO ONE should have to live in fear of a mass shooting. How many more shootings will it take for action to take place",2
" Journalists like all Americans should be free from the fear of being violently attacked while doing their job Trump said at the White House. What about unfounded violent words that provoke attacks MR. PRESIDENT",2
"President Trump calls Thursday's incident a horrific shooting saying that journalists like all Americans should be free from the fear of being violently attacked while doing their jobs. ital-Gazette-Shooting-Victims-Maryland-Hiaasen-486892771.html",2
"As a journalist my fear has always been for what ever reason someone entering a media outlet and inflicting death and destruction. My heart sincerely goes out to the to the victims and their families",2
"Trump wants enemy of American people to be free of fear of being attacked\ HUH You gotta be kidding!!",2
"As this was going on the reporters were grieving and scared but still doing their jobs says noting that employees were tweeting during the and still put out a paper today.",2
" Journalists like all Americans should be free from the fear of being violently attacked while doing their job .. My government will not rest until we have done everything in our power to reduce violent crime and protect innocent life.",2
"President on the : Journalists like all Americans should be free from the fear of being violently attacked while doing their job.",2
" on Journalists like all Americans should be free from the fear of being violently attacked while doing their job. If you truly believe this then arrest",2
". : Journalists like all Americans should be free from the fear of being violently attacked while doing their jobs.",2
" speaking publicly for the first time since the praises effects of tax cuts then turns to fatal shooting: Journalists should be free of the fear of being violently attacked",2
"Journalists - like all Americans -should be free from the fear of being violently attacked while doing their job - calling the horrible",2
"defending our free press is imperative. Journalists are NOT the villains of this story. They should not have to fear for their lives. We need them. Fight for them like they do for you.",2
"And to think the gunman of the was peacefully arrested by police. It amazes me how the cops arresting a white shooter are never in fear for their lives unlike videos like this I wonder what it could be",2
"Facts CNN intentionally didn't tell you: maryland-newspaper-suspects-past-sparked-fears-would-become-next-mass-shooter-reports-say.html Annapolis Annapolis Capital Gazette newspaper shooter",2
"Never said a thing about Gun Control. Not. One. Thing. Those words are as useless as Thoughts and Prayers. Kids are being shot in school. Reporters are being shot in newsrooms and your worried about guns...typical.",2
