"text","categoria"
"I've literally cried 392 times because seeing all this sadness makes me sad )):",4
"So sad what happened in London and Manchester",4
" im am very sad about That incident in Manchester",4
"This si so mad... I'm so sad to see what happens in tue world .",4
"So sad watching this on tv!",4
"This concert is so sad my prayers are going out to the ones who lost their lives that day.",4
"So sad about all this that's happening in the uk just came back from there last night",4
"It's so sad to think that people have been affected by the Manchester and the London attack   â™¡",4
"Feeling sad so much heartache going on round different areas atm",4
"What is happening to the world ? My thoughts go out to the people in London and Manchester   this is so sad",4
"So unbelievably sad and abhorrent  there are just no other words. Please",4
"We have decided to tweet today  although we're still very saddened by the London attack.",4
"So sad that this photo is becoming the norm.  I hope there will be a fund for the victims like in",4
"It's so sad what happened in london and manchester.",4
"Such awful and sad news from London",4
"Another 3 attacks in London  what a sad sad world we live in.",4
"Same  it's so sad what this world has become",4
"So sad to constantly hear this news",4
"Not so long ago it was  now we  how saddening to see what most people are capable of",4
"Manchester My heart is broke...I'm so sad and my hearts is broke if you don't know what is happen look on the next post",4
"The more I read into it the sadder it makes me",4
"Its honestly so sad how a happy fun place turned into a tragic incident",4
"This honestly makes me so sad I wanted to go to that concert too",4
"what happen was so sad. so many lives lost. so many innocent people died because of one person who has no heart.",4
" this is one of the saddest things I've ever heard. I hope all victims families are well and they find hope",4
"I'm still really a sad about what happened at the concert You will be gone but never forgotten",4
"This is so sad RIP",4
"This is so very sad  yet a sensational gesture from Ariana Grande and her friends..",4
"even though i am late i feel sad",4
"I can't believe its nearly a week ago we were all hearing the news of the events unfolding in Manchester. Still so sad",4
"One week ago Rest in peace the 22 victims who sadly lost their lives",4
"One week on from Manchester  still all so sad  so tragic",4
"now we're left with sadness  seeing her so upset at the vigil in Hartlepool breaks my heart",4
"Paid our respects to the victims of the Manchester bomb today  so very sad and overwhelming",4
"My heart breaks every second I scroll through my feed",4
"This is a terrible event  my heart is broken.We need all the forces together to deal with this.Ari  we are with you",4
"i'm so so sorry about what happend. i can't stop thinking about it.  stay strong. we all are here for you.",4
" i don't know what to say  i'm so sad. This world needs help.. My thoughts and prayers are with everyone affected",4
"My heart breaks to think that so many innocent people have been killed injured or affected",4
"So sad to think that sickening evil people can do that to innocent kids and families don't take anything for granted",4
"I cannot stop watching the news. My heart aches",4
"I cried so much watching this. It was one of the last songs that they sang in life...",4
"I can't get over this. This is the most heartbreaking news.",4
"I'm not a huge fan of Ariana Grande but this picture breaks my heart she looks so sad this wasn't her fault",4
"Devastated by the news from Manchester. My thoughts and prayers go out to all of the victims and those affected.  E$",4
"It's sad watching the news and feeling like I'm powerless. Hope everyone will be strong. I'll be by their side",4
"Today has been such a numbing day knowing so many innocent lives were taken just like that. So sad to comprehend",4
"i'm deeply saddened and heartbroken concerts are supposed to be fun and safe :(",4
"Saddened to hear about the horrific and cowardly attack on manchester. Prayers to all the affected",4
"I started crying for 2hrs when i heard the news. It hurt me soo much",4
"An 8 year old little girl.... my heart is so broken right now",4
"It truly breaks my heart to hear about the amount of injuries and innocent lives that have been taken",4
"no words  only broken hearts",4
"I'm very sad with the reason..",4
"Im sorry that our world is so cruel&violent Everyone deserves to live&no one has the right to take that away from them",4
"﻿can't believe there are such terrible people in the world  hope everyone stays safe",5
"This is seriously too much... where is this world going",5
"Still shaken from last night and can't believe what me and  witnessed  lucky to of got out okay",5
"I'm in shock with what happened in Manchester...",5
"It's shocking what happened in  my thoughts and prayers go out to the victims and they're family's",5
"still so shocked at how many innocent lives were lost. stay strong  we love you. xx",5
"Still in shock  my prayers goes to Manchester",5
"still so shook about what happened last night n how mad that it's so close to home",5
" still in shock. When something happens so close to you it feels much worse. Thoughts are with the families of the missing",5
"I'm just shocked and heartbroken about the Manchester Attack ahh I really hope that Ariana and her Fans are ok.  .",5
"i cant believe the people who are wanting there money back after the bombing yesterday  outrages and so disrespectful",5
"Shocked and saddened  my thoughts and prayers go out to all affected by what happened last night",5
"    What is happening to the world",5
"I still cannot believe this happened. My heart is with ariana and all of the families and friends who lost loved ones",5
"Can't even comprehend what happened last night  so unbelievably saddening",5
"Can't even begin to process what has happened. Can't even accept it is real. So tragic. What is this world we live in?",5
"Still in shock from this morning  I hope everyone in Manchester is okay.",5
"Havent stopd thinking about the awful terror attack all day When children are the target of evil it makes u lose faith",5
"We will not give in to extremists! You will not win!",5
" shocked to hear about what happened so close to home My thoughts and prayers go out to the victims and their families",5
"It still feels like a dream",5
"I can't believe this happened 24 hours ago my heart still hurts I will  and her fans please RT to show love",5
"I'm devastated. 29 teenagers died yesterday and all they wanted was meet their idol. Can't believe it",5
"I still do not believe what happened  but I'm lively  everything will be fixed",5
"You can't put into words the devastation and pain that has been experienced this past day  people can be truely evil",5
"  I love my hometown I still can't believe this happen sending my love to all the families",5
"What the hell is happening to this world? I'm totally shocked  my heart goes out to all the people who lost a loved one",5
"Still can't believe what happened. I pray for all those who died during this  for their families and for Ariana herself.",5
"Hey Tom i am completely in shock at wat happened in Manchester last night",5
"I can't believe what this world is becoming. People are so heartless and I dont understand why.",5
"What is this world coming too?",5
"The world is becoming more crazy force Manchester we are with you",5
"I'm just speechless at all of this so sad!",5
"So sad and terrifying to hear this news  what has gone wrong with this world",5
"At the morning I hear arina grande - one last time and I can not believe what happened   Victims of attack",5
"What has this world come to",5
"Im so mad with the world  i can't believe what it happened yet.",5
"Shook by what happened yesterday  and finding it hard to think about what everyone who is affected is feeling right now",5
" I can't believe that people can be such a monsters",5
"Literally can't get out my head what happened... those poor families worlds have been turned upside down in an instant",5
"i'm at a complete loss of words. my heart goes out to all the families affected by this tragedy.",5
"Strange to drive through the city and see it in such shock and gloom  love this place so much it's such a shame",5
"Words can't describe the tragedy",5
"     No wonder we cry when we enter this world",5
"Omg what is going on in this world my thoughts go out to families that have been affected",5
"Absolutely shocked and appalled at the Manchester attacks. No words to describe. Thoughts and prayers to the families.",5
"Truly shocked by what happened at Ariana's show.Prayers to the beautiful souls that we lost yesterday",5
"its a crazy world we live in today ... shocked by the news about what happend in manchester..",5
"I am shocked by what happened in Manchester. It was a cowardly attack on innocent young people!",5
"Completely shocked. Stay strong  we love u.",5
" I'm shocked One last time will never be the same song I don't get why these beasts are killing innocents",5
"I can only guess how much this must affect you guys. I'm from Germany but I was still very shocked so",5
"I'm shocked and devastated at the events happening in the UK. My heart and prayers are with you.",5
"I'm shocked TBH I thought all the  and Union jacks on European landmarks would have scared thus twats off.",5
"Crazy to hear about Manchester! Hits home when it's a place where you lived for three years! Absolutely shocked!",5
"he should be ashamed of what he did to manchester   and i was so shocked like wtaf",5
" I am really shocked for what happens to all those innocent people we are all supporting Manchester stay strong",5
"Okay So we all know what happend in Manchester we are all sad and still shocked by this..I dont know what to say",5
"I'm not Christian but after seeing so many  tweets this week I'm surprised  or similar seems rather absent...",5
"This came as a surprise",5
"I'm still shocked what happen . I don't get it whyyy. I don't understand that ppl kill themselves why",5
" / I'm still shocked  what's wrong with this world? My are with all the victims and their families and",5
"I can't lie  what happened in Manchester really shocked me  I can't sleep at night :(",5
"I'm shocked!!! Love and preyers to all the victims of the Manchester terrorist attack!!!",5
"Absolutely shocked about Manchester attack",5
"i don't even know what to say.. this choked me up its so sad that this has happened.",5
"Just minutes before the bomb went off  still in shock  devastated to hear about the victims who weren't so lucky  rip",5
"I just still can't believe the atrocity that has happened.",5
"Still cannot believe what happened in Manchester",5
"Still can't believe it  feels like a bad dream. So proud of Manchester",5
"I'm shaking how could this happen?!",5
